x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.6.3,2023-06-03 00:00:00,ON,2023,6,3,20,,15.5,,24.5,,0,,,,,,,,6,,48,,2,,0,,57,,79,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.6.4,2023-06-04 00:00:00,ON,2023,6,4,16.1,,13.8,,18.3,,0,,,,,,,,5,,46,,0,,1.9,,39,,64,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.6.5,2023-06-05 00:00:00,ON,2023,6,5,17.7,,14.4,,21,,0,,,,,,,,33,,37,,0,,0.3,,47,,70,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.6.6,2023-06-06 00:00:00,ON,2023,6,6,19.9,,16.3,,23.5,,0,,,,,,,,32,,52,,1.9,,0,,34,,64,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.6.7,2023-06-07 00:00:00,ON,2023,6,7,17.1,,12.9,,21.3,,0,,,,,,,,29,,55,,0,,0.9,,27,,78,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.6.8,2023-06-08 00:00:00,ON,2023,6,8,15.8,,14.1,,17.4,,0.2,,,,,,,,,M,,M,0,,2.2,,51,,80,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.6.9,2023-06-09 00:00:00,ON,2023,6,9,17.1,,12.8,,21.3,,3,,,,,,,,31,,41,,0,,0.9,,45,,94,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.6.10,2023-06-10 00:00:00,ON,2023,6,10,19.4,,13.8,,24.9,,0,,,,,,,,29,,37,,1.4,,0,,39,,98,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.6.11,2023-06-11 00:00:00,ON,2023,6,11,19.4,,16,,22.8,,6,,,,,,,,5,,41,,1.4,,0,,57,,90,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.6.12,2023-06-12 00:00:00,ON,2023,6,12,16.4,,13.6,,19.1,,43.8,,,,,,,,5,,58,,0,,1.6,,78,,99,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.6.13,2023-06-13 00:00:00,ON,2023,6,13,15.7,,12.2,,19.2,,3.3,,,,,,,,15,,33,,0,,2.3,,61,,95,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.6.14,2023-06-14 00:00:00,ON,2023,6,14,16.1,,12.9,,19.2,,6.3,,,,,,,,5,,37,,0,,1.9,,63,,96,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.6.15,2023-06-15 00:00:00,ON,2023,6,15,15.8,,12.4,,19.1,,1.4,,,,,,,,,M,,M,0,,2.2,,70,,92,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.6.16,2023-06-16 00:00:00,ON,2023,6,16,18.6,,14.5,,22.6,,0,,,,,,,,,M,,M,0.6,,0,,59,,91,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.6.17,2023-06-17 00:00:00,ON,2023,6,17,20.1,,14.8,,25.4,,0,,,,,,,,31,,59,,2.1,,0,,24,,78,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.6.18,2023-06-18 00:00:00,ON,2023,6,18,19.3,,15,,23.6,,0,,,,,,,,6,,33,,1.3,,0,,47,,82,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.6.19,2023-06-19 00:00:00,ON,2023,6,19,19.2,,16.3,,22,,0,,,,,,,,5,,55,,1.2,,0,,57,,82,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.6.20,2023-06-20 00:00:00,ON,2023,6,20,20.8,,19.1,,22.5,,0,,,,,,,,5,,61,,2.8,,0,,55,,71,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.6.21,2023-06-21 00:00:00,ON,2023,6,21,21.4,,19.1,,23.6,,0,,,,,,,,6,,50,,3.4,,0,,51,,77,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.6.22,2023-06-22 00:00:00,ON,2023,6,22,20.1,,17.8,,22.3,,0,,,,,,,,5,,39,,2.1,,0,,59,,85,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.6.23,2023-06-23 00:00:00,ON,2023,6,23,20,,18.2,,21.8,,4.3,,,,,,,,5,,33,,2,,0,,71,,98,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.6.24,2023-06-24 00:00:00,ON,2023,6,24,23,,19,,27,,1.2,,,,,,,,,M,,M,5,,0,,60,,98,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.6.25,2023-06-25 00:00:00,ON,2023,6,25,23,,19.9,,26.1,,9.7,,,,,,,,6,,48,,5,,0,,69,,94,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.6.26,2023-06-26 00:00:00,ON,2023,6,26,21.3,,19.3,,23.3,,9,,,,,,,,6,,33,,3.3,,0,,76,,96,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.6.27,2023-06-27 00:00:00,ON,2023,6,27,20,,16.7,,23.3,,3.6,,,,,,,,31,,52,,2,,0,,71,,97,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.6.28,2023-06-28 00:00:00,ON,2023,6,28,19.8,,15.7,,23.8,,0,,,,,,,,32,,55,,1.8,,0,,21,,83,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.6.29,2023-06-29 00:00:00,ON,2023,6,29,,M,,M,,M,,M,,,,,,,,M,,M,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.6.30,2023-06-30 00:00:00,ON,2023,6,30,20.9,,18.7,,23,,0.2,,,,,,,,6,,35,,2.9,,0,,70,,92,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.1,2023-07-01 00:00:00,ON,2023,7,1,23.5,,18.5,,28.4,,0,,,,,,,,,M,,M,5.5,,0,,55,,96,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.2,2023-07-02 00:00:00,ON,2023,7,2,21.6,,20.5,,22.7,,1.2,,,,,,,,,M,,M,3.6,,0,,85,,97,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.3,2023-07-03 00:00:00,ON,2023,7,3,21.9,,19.7,,24.1,,4.2,,,,,,,,,M,,M,3.9,,0,,70,,95,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.4,2023-07-04 00:00:00,ON,2023,7,4,23.8,,19.3,,28.3,,0,,,,,,,,,M,,M,5.8,,0,,65,,91,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.5,2023-07-05 00:00:00,ON,2023,7,5,25.8,,22.1,,29.5,,0,,,,,,,,,M,,M,7.8,,0,,59,,90,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.6,2023-07-06 00:00:00,ON,2023,7,6,24.9,,21.5,,28.3,,0.5,,,,,,,,30,,59,,6.9,,0,,68,,95,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.7,2023-07-07 00:00:00,ON,2023,7,7,23,,18.6,,27.4,,0,,,,,,,,32,,45,,5,,0,,36,,84,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.8,2023-07-08 00:00:00,ON,2023,7,8,19.9,,15.3,,24.5,,0,,,,,,,,,M,,M,1.9,,0,,54,,83,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.9,2023-07-09 00:00:00,ON,2023,7,9,20.3,,16.5,,24.1,,0.2,,,,,,,,,M,,M,2.3,,0,,59,,86,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.10,2023-07-10 00:00:00,ON,2023,7,10,22.8,,17.6,,28,,0,,,,,,,,33,,32,,4.8,,0,,44,,80,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.11,2023-07-11 00:00:00,ON,2023,7,11,22.7,,18.6,,26.7,,1.2,,,,,,,,21,,35,,4.7,,0,,59,,90,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.12,2023-07-12 00:00:00,ON,2023,7,12,20,,15.5,,24.4,,0,,,,,,,,,M,,M,2,,0,,50,,83,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.13,2023-07-13 00:00:00,ON,2023,7,13,20.6,,16.3,,24.8,,30,,,,,,,,30,,61,,2.6,,0,,60,,98,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.14,2023-07-14 00:00:00,ON,2023,7,14,20,,15.4,,24.6,,0,,,,,,,,,M,,M,2,,0,,66,,94,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.15,2023-07-15 00:00:00,ON,2023,7,15,21.4,,19.3,,23.5,,9,,,,,,,,,M,,M,3.4,,0,,74,,98,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.16,2023-07-16 00:00:00,ON,2023,7,16,22.8,,19.9,,25.6,,2.8,,,,,,,,13,,32,,4.8,,0,,73,,98,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.17,2023-07-17 00:00:00,ON,2023,7,17,22,,18.2,,25.7,,0.2,,,,,,,,17,,58,,4,,0,,63,,93,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.18,2023-07-18 00:00:00,ON,2023,7,18,21.4,,17.4,,25.4,,0,,,,,,,,,M,,M,3.4,,0,,58,,90,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.19,2023-07-19 00:00:00,ON,2023,7,19,20.7,,16.6,,24.7,,0,,,,,,,,,M,,M,2.7,,0,,47,,88,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.20,2023-07-20 00:00:00,ON,2023,7,20,22.1,,19.1,,25,,3.5,,,,,,,,18,,41,,4.1,,0,,72,,93,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.21,2023-07-21 00:00:00,ON,2023,7,21,22.6,,18.9,,26.3,,0,,,,,,,,32,,50,,4.6,,0,,48,,87,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.22,2023-07-22 00:00:00,ON,2023,7,22,22.9,,18.1,,27.7,,0,,,,,,,,,M,,M,4.9,,0,,42,,80,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.23,2023-07-23 00:00:00,ON,2023,7,23,22.1,,17.7,,26.4,,0.7,,,,,,,,,M,,M,4.1,,0,,60,,90,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.24,2023-07-24 00:00:00,ON,2023,7,24,22.2,,18.6,,25.7,,0.2,,,,,,,,33,,37,,4.2,,0,,63,,93,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.25,2023-07-25 00:00:00,ON,2023,7,25,22.2,,18.9,,25.4,,4,,,,,,,,,M,,M,4.2,,0,,68,,97,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.26,2023-07-26 00:00:00,ON,2023,7,26,24.1,,21.1,,27.1,,9,,,,,,,,20,,48,,6.1,,0,,64,,96,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.27,2023-07-27 00:00:00,ON,2023,7,27,25,,20.8,,29.2,,22.2,,,,,,,,31,,41,,7,,0,,55,,98,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.28,2023-07-28 00:00:00,ON,2023,7,28,24.7,,20.8,,28.6,,0,,,,,,,,15,,33,,6.7,,0,,63,,94,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.29,2023-07-29 00:00:00,ON,2023,7,29,21.7,,17.5,,25.8,,10.6,,,,,,,,5,,46,,3.7,,0,,58,,93,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.30,2023-07-30 00:00:00,ON,2023,7,30,19.9,,15.8,,24,,0,,,,,,,,33,,32,,1.9,,0,,51,,80,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.7.31,2023-07-31 00:00:00,ON,2023,7,31,20.6,,16.1,,25,,0,,,,,,,,33,,42,,2.6,,0,,32,,84,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.1,2023-08-01 00:00:00,ON,2023,8,1,18.8,,14.4,,23.1,,0,,,,,,,,,M,,M,0.8,,0,,49,,80,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.2,2023-08-02 00:00:00,ON,2023,8,2,20.4,,16.6,,24.1,,0,,,,,,,,,M,,M,2.4,,0,,61,,85,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.3,2023-08-03 00:00:00,ON,2023,8,3,22.3,,18.5,,26,,5.5,,,,,,,,33,,50,,4.3,,0,,68,,94,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.4,2023-08-04 00:00:00,ON,2023,8,4,22.8,,18.6,,26.9,,0,,,,,,,,32,,45,,4.8,,0,,51,,94,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.5,2023-08-05 00:00:00,ON,2023,8,5,20,,17,,22.9,,0,,,,,,,,,M,,M,2,,0,,58,,81,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.6,2023-08-06 00:00:00,ON,2023,8,6,20.1,,16.2,,23.9,,3.2,,,,,,,,5,,55,,2.1,,0,,65,,95,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.7,2023-08-07 00:00:00,ON,2023,8,7,21.8,,19,,24.5,,6.3,,,,,,,,5,,50,,3.8,,0,,82,,97,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.8,2023-08-08 00:00:00,ON,2023,8,8,21.9,,18.2,,25.6,,0,,,,,,,,30,,61,,3.9,,0,,46,,86,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.9,2023-08-09 00:00:00,ON,2023,8,9,22.2,,17.2,,27.1,,0,,,,,,,,29,,37,,4.2,,0,,46,,89,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.10,2023-08-10 00:00:00,ON,2023,8,10,22.5,,19.5,,25.5,,2,,,,,,,,31,,59,,4.5,,0,,55,,94,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.11,2023-08-11 00:00:00,ON,2023,8,11,20,,16.5,,23.5,,0,,,,,,,,31,,35,,2,,0,,58,,84,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.12,2023-08-12 00:00:00,ON,2023,8,12,23.1,,19.7,,26.4,,0.5,,,,,,,,21,,48,,5.1,,0,,57,,92,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.13,2023-08-13 00:00:00,ON,2023,8,13,21.8,,17.6,,25.9,,0,,,,,,,,29,,46,,3.8,,0,,54,,87,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.14,2023-08-14 00:00:00,ON,2023,8,14,19.7,,16.3,,23.1,,0,,,,,,,,4,,32,,1.7,,0,,59,,83,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.15,2023-08-15 00:00:00,ON,2023,8,15,20.8,,19.6,,22,,0.4,,,,,,,,5,,45,,2.8,,0,,66,,90,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.16,2023-08-16 00:00:00,ON,2023,8,16,22.4,,19.4,,25.3,,0,,,,,,,,33,,33,,4.4,,0,,60,,90,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.17,2023-08-17 00:00:00,ON,2023,8,17,21.3,,17.8,,24.7,,6.8,,,,,,,,25,,63,,3.3,,0,,72,,94,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.18,2023-08-18 00:00:00,ON,2023,8,18,16.3,,11.9,,20.7,,0,,,,,,,,29,,63,,0,,1.7,,57,,89,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.19,2023-08-19 00:00:00,ON,2023,8,19,18.2,,11.7,,24.7,,0,,,,,,,,32,,48,,0.2,,0,,43,,90,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.20,2023-08-20 00:00:00,ON,2023,8,20,19.3,,13.7,,24.8,,0,,,,,,,,,M,,M,1.3,,0,,74,,92,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.21,2023-08-21 00:00:00,ON,2023,8,21,19.7,,15.5,,23.8,,0,,,,,,,,32,,35,,1.7,,0,,49,,96,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.22,2023-08-22 00:00:00,ON,2023,8,22,19.7,,16.8,,22.6,,0,,,,,,,,,M,,M,1.7,,0,,50,,76,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.23,2023-08-23 00:00:00,ON,2023,8,23,17.7,,15.6,,19.7,,2.4,,,,,,,,,M,,M,0,,0.3,,68,,89,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.24,2023-08-24 00:00:00,ON,2023,8,24,,M,,M,,M,,M,,,,,,,,M,,M,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.25,2023-08-25 00:00:00,ON,2023,8,25,22.1,,18.4,,25.7,,0,,,,,,,,31,,41,,4.1,,0,,56,,99,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.26,2023-08-26 00:00:00,ON,2023,8,26,19.7,,15.5,,23.8,,2,,,,,,,,33,,42,,1.7,,0,,53,,96,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.27,2023-08-27 00:00:00,ON,2023,8,27,17.4,,14.3,,20.4,,0,,,,,,,,4,,32,,0,,0.6,,61,,83,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.28,2023-08-28 00:00:00,ON,2023,8,28,17.7,,13.4,,22,,0,,,,,,,,,M,,M,0,,0.3,,60,,96,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.29,2023-08-29 00:00:00,ON,2023,8,29,18.5,,13.4,,23.6,,2.5,,,,,,,,23,,45,,0.5,,0,,54,,91,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.30,2023-08-30 00:00:00,ON,2023,8,30,17.1,,13.5,,20.6,,0,,,,,,,,31,,58,,0,,0.9,,66,,91,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.8.31,2023-08-31 00:00:00,ON,2023,8,31,16.4,,12.6,,20.1,,0,,,,,,,,32,,35,,0,,1.6,,44,,78,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.9.1,2023-09-01 00:00:00,ON,2023,9,1,18.2,,13.5,,22.8,,0,,,,,,,,,M,,M,0.2,,0,,60,,87,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.9.2,2023-09-02 00:00:00,ON,2023,9,2,21,,16.6,,25.4,,0,,,,,,,,22,,42,,3,,0,,61,,90,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.9.3,2023-09-03 00:00:00,ON,2023,9,3,22.1,,18.5,,25.6,,0,,,,,,,,22,,39,,4.1,,0,,71,,94,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.9.4,2023-09-04 00:00:00,ON,2023,9,4,24.7,,19.8,,29.5,,0,,,,,,,,22,,41,,6.7,,0,,59,,94,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.9.5,2023-09-05 00:00:00,ON,2023,9,5,24.9,,19.8,,30,,0,,,,,,,,,M,,M,6.9,,0,,66,,97,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.9.6,2023-09-06 00:00:00,ON,2023,9,6,25.1,,20.5,,29.7,,1.2,,,,,,,,21,,63,,7.1,,0,,69,,97,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.9.7,2023-09-07 00:00:00,ON,2023,9,7,22.2,,18.2,,26.1,,5.7,,,,,,,,33,,50,,4.2,,0,,73,,98,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.9.8,2023-09-08 00:00:00,ON,2023,9,8,18.1,,15.8,,20.4,,0,,,,,,,,32,,45,,0.1,,0,,65,,83,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.9.9,2023-09-09 00:00:00,ON,2023,9,9,18.5,,16.9,,20.1,,0,,,,,,,,3,,32,,0.5,,0,,73,,84,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.9.10,2023-09-10 00:00:00,ON,2023,9,10,20.2,,18.4,,21.9,,0,,,,,,,,,M,,M,2.2,,0,,69,,88,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.9.11,2023-09-11 00:00:00,ON,2023,9,11,19.9,,16.8,,23,,0,,,,,,,,,M,,M,1.9,,0,,72,,89,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.9.12,2023-09-12 00:00:00,ON,2023,9,12,19.4,,15.8,,23,,3.7,,,,,,,,28,,35,,1.4,,0,,67,,95,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.9.13,2023-09-13 00:00:00,ON,2023,9,13,16.3,,12.9,,19.7,,0,,,,,,,,31,,45,,0,,1.7,,53,,82,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.9.14,2023-09-14 00:00:00,ON,2023,9,14,15.6,,11.2,,20,,0,,,,,,,,30,,39,,0,,2.4,,44,,85,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.9.15,2023-09-15 00:00:00,ON,2023,9,15,14.7,,10.2,,19.2,,0,,,,,,,,,M,,M,0,,3.3,,55,,93,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.9.16,2023-09-16 00:00:00,ON,2023,9,16,16.5,,11.8,,21.2,,0,,,,,,,,,M,,M,0,,1.5,,47,,83,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.9.17,2023-09-17 00:00:00,ON,2023,9,17,18.3,,14.7,,21.8,,0.8,,,,,,,,15,,32,,0.3,,0,,57,,84,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.9.18,2023-09-18 00:00:00,ON,2023,9,18,17.5,,13.3,,21.6,,0.7,,,,,,,,32,,46,,0,,0.5,,54,,82,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.9.19,2023-09-19 00:00:00,ON,2023,9,19,16.5,,11.5,,21.4,,0,,,,,,,,31,,45,,0,,1.5,,32,,86,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.9.20,2023-09-20 00:00:00,ON,2023,9,20,13.6,,8.6,,18.5,,0,,,,,,,,,M,,M,0,,4.4,,54,,86,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.9.21,2023-09-21 00:00:00,ON,2023,9,21,18,,15.1,,20.9,,0,,,,,,,,4,,78,,0,,0,,53,,82,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.9.22,2023-09-22 00:00:00,ON,2023,9,22,18.5,,16.1,,20.8,,0,,,,,,,,5,,41,,0.5,,0,,58,,87,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.9.23,2023-09-23 00:00:00,ON,2023,9,23,17.5,,14.3,,20.6,,0,,,,,,,,5,,39,,0,,0.5,,69,,89,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.9.24,2023-09-24 00:00:00,ON,2023,9,24,18.4,,15.4,,21.3,,0,,,,,,,,4,,50,,0.4,,0,,55,,86,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.9.25,2023-09-25 00:00:00,ON,2023,9,25,19.6,,16.6,,22.5,,0,,,,,,,,5,,54,,1.6,,0,,47,,76,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.9.26,2023-09-26 00:00:00,ON,2023,9,26,18,,16.7,,19.2,,0,,,,,,,,7,,48,,0,,0,,56,,74,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.9.27,2023-09-27 00:00:00,ON,2023,9,27,17.8,,15.9,,19.6,,0,,,,,,,,7,,48,,0,,0.2,,40,,81,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.9.28,2023-09-28 00:00:00,ON,2023,9,28,17.1,,15.5,,18.7,,2.5,,,,,,,,7,,41,,0,,0.9,,58,,83,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.9.29,2023-09-29 00:00:00,ON,2023,9,29,17.2,,14.5,,19.9,,0.2,,,,,,,,5,,35,,0,,0.8,,70,,96,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.9.30,2023-09-30 00:00:00,ON,2023,9,30,17.6,,14.2,,20.9,,0,,,,,,,,32,,32,,0,,0.4,,73,,98,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.10.1,2023-10-01 00:00:00,ON,2023,10,1,18.2,,14.4,,21.9,,0,,,,,,,,,M,,M,0.2,,0,,65,,90,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.10.2,2023-10-02 00:00:00,ON,2023,10,2,20.4,,16.6,,24.2,,0,,,,,,,,,M,,M,2.4,,0,,57,,95,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.10.3,2023-10-03 00:00:00,ON,2023,10,3,22.1,,17,,27.1,,0,,,,,,,,,M,,M,4.1,,0,,56,,97,
